Datetime,BTCUSDT,ETHUSDT,MATICUSDT,MANAUSDT
2023-03-31 06:34:03,28141.93,1802.58,1.0948,0.5757
2023-03-31 06:35:02,28141.93,1802.58,1.095,0.5757
2023-03-31 06:36:03,28142.41,1802.3,1.0951,0.5755
2023-03-31 06:37:02,28153.35,1802.86,1.0955,0.576
2023-03-31 06:38:03,28159.41,1802.91,1.0954,0.5761
2023-03-31 06:39:02,28158.4,1803.54,1.0962,0.5763
2023-03-31 06:40:02,28150.78,1802.86,1.0957,0.5763
2023-03-31 06:41:02,28162.41,1803.39,1.0962,0.5765
2023-03-31 06:42:03,28162.42,1803.14,1.0961,0.5764
2023-03-31 06:43:02,28160.23,1802.88,1.0959,0.5763
2023-03-31 06:44:03,28157.6,1802.69,1.0957,0.576
2023-03-31 06:45:02,28150.8,1802.31,1.0952,0.5759
2023-03-31 06:46:02,28156.38,1802.58,1.0956,0.576
2023-03-31 06:47:03,28152.51,1802.31,1.0955,0.576
2023-03-31 06:48:03,28139.06,1801.53,1.0945,0.5755
2023-03-31 06:49:02,28140.0,1801.66,1.0943,0.5755
2023-03-31 06:50:02,28114.52,1801.01,1.0938,0.5752
2023-03-31 06:51:03,28111.56,1800.48,1.0933,0.5749
2023-03-31 06:52:03,28100.01,1800.1,1.0928,0.5746
2023-03-31 06:53:03,28049.99,1797.31,1.092,0.5742
2023-03-31 06:54:02,28016.53,1796.86,1.09,0.5732
2023-03-31 06:55:07,27981.21,1794.58,1.0893,0.5725
2023-03-31 06:56:02,28014.87,1796.14,1.0901,0.5728
2023-03-31 06:57:02,28016.63,1795.82,1.0904,0.5731
2023-03-31 06:58:03,28016.57,1795.81,1.0906,0.5733
2023-03-31 06:59:02,28025.99,1796.89,1.0906,0.5735
2023-03-31 07:00:06,28027.83,1796.35,1.0907,0.5731
2023-03-31 07:01:03,28034.65,1796.93,1.0911,0.5732
2023-03-31 07:02:03,28034.3,1797.01,1.0918,0.5733
2023-03-31 07:03:02,28047.6,1797.3,1.0924,0.5735
2023-03-31 07:04:02,28038.09,1796.92,1.0924,0.5731
2023-03-31 07:05:03,28030.93,1796.42,1.092,0.5729
2023-03-31 07:06:03,28019.98,1795.97,1.0911,0.5719
2023-03-31 07:07:03,28047.03,1797.22,1.0916,0.5724
2023-03-31 07:08:03,28026.98,1795.92,1.0904,0.5712
2023-03-31 07:09:03,28039.73,1796.32,1.0905,0.572
2023-03-31 07:10:06,28049.71,1796.28,1.091,0.5714
2023-03-31 07:11:02,28050.31,1796.68,1.0913,0.5715
2023-03-31 07:12:02,28050.55,1796.23,1.0903,0.5718
2023-03-31 07:13:02,28065.07,1797.1,1.0914,0.5724
2023-03-31 07:14:03,28054.4,1796.82,1.0911,0.5724
2023-03-31 07:15:03,28054.91,1796.84,1.0908,0.5724
2023-03-31 07:16:02,28073.03,1797.8,1.0913,0.5728
2023-03-31 07:17:02,28068.36,1797.6,1.0914,0.5726
2023-03-31 07:18:02,28077.2,1797.73,1.0913,0.5726
2023-03-31 07:19:02,28083.4,1798.06,1.091,0.5725
2023-03-31 07:20:02,28084.57,1798.36,1.0916,0.5728
2023-03-31 07:21:03,28080.18,1798.46,1.0921,0.5733
2023-03-31 07:22:03,28067.94,1798.06,1.0915,0.5732
2023-03-31 07:23:02,28067.8,1798.31,1.0918,0.5731
2023-03-31 07:24:03,28060.67,1797.65,1.0912,0.5731
2023-03-31 07:25:02,28072.12,1798.09,1.0916,0.5732
2023-03-31 07:26:02,28069.97,1797.65,1.0908,0.5728
2023-03-31 07:27:03,28079.01,1798.16,1.0913,0.5727
2023-03-31 07:28:03,28076.17,1798.31,1.0917,0.5727
2023-03-31 07:29:02,28069.0,1798.23,1.0916,0.5727
2023-03-31 07:30:02,28066.52,1797.82,1.0917,0.5729
2023-03-31 07:31:02,28071.99,1798.32,1.0919,0.573
2023-03-31 07:32:02,28052.7,1797.0,1.0911,0.5728
2023-03-31 07:33:02,28041.13,1796.71,1.0904,0.5719
2023-03-31 07:34:03,28052.7,1797.46,1.0911,0.5726
2023-03-31 07:35:03,28052.69,1797.57,1.0918,0.5726
2023-03-31 07:36:02,28041.54,1797.3,1.0916,0.5724
2023-03-31 07:37:02,28038.77,1797.17,1.0914,0.5723
2023-03-31 07:38:03,28014.72,1796.17,1.0906,0.5722
2023-03-31 07:39:03,28033.41,1797.15,1.0916,0.5728
2023-03-31 07:40:03,28070.53,1798.65,1.0931,0.5733
2023-03-31 07:41:02,28082.81,1799.33,1.094,0.5737
2023-03-31 07:42:02,28088.49,1799.53,1.0942,0.5738
2023-03-31 07:43:02,28080.48,1799.53,1.0946,0.5742
2023-03-31 07:44:02,28080.01,1799.35,1.0945,0.574
2023-03-31 07:45:02,28082.64,1799.38,1.0943,0.5741
2023-03-31 07:46:02,28088.06,1799.32,1.0943,0.5742
2023-03-31 07:47:03,28088.46,1799.09,1.0937,0.5741
2023-03-31 07:48:02,28081.6,1798.63,1.093,0.5735
2023-03-31 07:49:03,28076.01,1798.56,1.0928,0.5734
2023-03-31 07:50:02,28080.2,1798.62,1.0931,0.5733
2023-03-31 07:51:03,28103.16,1799.71,1.094,0.5737
2023-03-31 07:52:03,28086.93,1798.55,1.0926,0.5726
2023-03-31 07:53:02,28082.01,1798.3,1.0922,0.5727
2023-03-31 07:54:02,28086.54,1798.39,1.0921,0.5724
2023-03-31 07:55:02,28058.34,1797.0,1.0914,0.5722
2023-03-31 07:56:02,28071.95,1798.06,1.0924,0.5725
2023-03-31 07:57:02,28071.59,1798.39,1.0927,0.5729
2023-03-31 07:58:02,28072.96,1798.39,1.0931,0.5728
2023-03-31 07:59:02,28079.96,1798.25,1.093,0.5726
2023-03-31 08:00:02,28079.96,1798.05,1.0923,0.5724
2023-03-31 08:01:02,28077.72,1797.8,1.0919,0.5722
2023-03-31 08:02:03,28083.17,1798.21,1.0923,0.5723
2023-03-31 08:03:02,28084.0,1798.49,1.0929,0.5732
2023-03-31 08:04:02,28075.99,1798.35,1.0934,0.573
2023-03-31 08:05:03,28063.06,1797.88,1.0928,0.5727
2023-03-31 08:06:02,28055.68,1797.77,1.0926,0.5727
2023-03-31 08:07:02,28052.61,1797.87,1.0929,0.5731
2023-03-31 08:08:02,28030.21,1797.13,1.0921,0.5725
2023-03-31 08:09:02,28012.05,1795.75,1.0907,0.5719
2023-03-31 08:10:02,28000.0,1794.69,1.0898,0.5712
2023-03-31 08:11:03,27987.41,1794.03,1.0893,0.5712
2023-03-31 08:12:02,27944.22,1792.64,1.0889,0.5712
2023-03-31 08:13:02,27954.36,1793.9,1.0901,0.5717
2023-03-31 08:14:03,27904.54,1791.84,1.0884,0.5703
2023-03-31 08:15:02,27888.75,1791.95,1.088,0.5701
2023-03-31 08:16:02,27900.0,1792.71,1.0891,0.5707
2023-03-31 08:17:02,27908.12,1793.31,1.0894,0.5712
2023-03-31 08:18:02,27904.71,1793.11,1.0887,0.5713
2023-03-31 08:19:03,27894.36,1792.31,1.0881,0.5711
2023-03-31 08:20:03,27854.36,1790.47,1.0872,0.5703
2023-03-31 08:21:03,27822.64,1789.09,1.0859,0.5695
2023-03-31 08:22:03,27733.79,1784.59,1.0823,0.5656
2023-03-31 08:23:03,27747.87,1783.78,1.0797,0.5664
2023-03-31 08:24:02,27724.14,1782.63,1.0784,0.5657
2023-03-31 08:25:02,27760.0,1785.02,1.0803,0.5662
2023-03-31 08:26:03,27803.35,1786.27,1.0817,0.5667
2023-03-31 08:27:03,27807.1,1786.52,1.0822,0.567
2023-03-31 08:28:02,27794.01,1786.03,1.0823,0.5671
2023-03-31 08:29:02,27818.85,1787.6,1.0835,0.5679
2023-03-31 08:30:02,27797.17,1786.28,1.0828,0.5677
2023-03-31 08:31:03,27781.76,1786.11,1.0821,0.5669
2023-03-31 08:32:02,27812.43,1787.59,1.0839,0.5672
2023-03-31 08:33:02,27815.59,1788.64,1.0849,0.5682
2023-03-31 08:34:02,27803.77,1788.1,1.0836,0.5675
2023-03-31 08:35:03,27786.87,1788.05,1.083,0.5677
2023-03-31 08:36:03,27755.46,1786.73,1.082,0.5669
2023-03-31 08:37:02,27733.73,1785.45,1.0806,0.5666
2023-03-31 08:38:02,27733.4,1786.0,1.0806,0.566
2023-03-31 08:39:03,27704.94,1785.04,1.0796,0.5656
2023-03-31 08:40:03,27585.72,1782.58,1.0764,0.5636
2023-03-31 08:41:02,27639.54,1785.69,1.0787,0.565
2023-03-31 08:42:02,27639.09,1785.45,1.0797,0.5654
2023-03-31 08:43:03,27595.59,1783.99,1.0787,0.5646
2023-03-31 08:44:03,27627.1,1785.78,1.0805,0.5656
2023-03-31 08:45:02,27646.46,1786.73,1.0809,0.5657
2023-03-31 08:46:03,27596.01,1784.51,1.0783,0.5644
2023-03-31 08:47:02,27598.92,1785.55,1.0798,0.5647
2023-03-31 08:48:02,27593.59,1785.12,1.0795,0.5652
2023-03-31 08:49:02,27644.99,1787.03,1.0818,0.566
2023-03-31 08:50:03,27659.67,1788.89,1.0831,0.567
2023-03-31 08:51:02,27670.3,1789.98,1.0831,0.5669
2023-03-31 08:52:02,27687.0,1791.14,1.0831,0.567
2023-03-31 08:53:02,27713.53,1793.74,1.0841,0.568
2023-03-31 08:54:02,27751.97,1794.11,1.0844,0.5682
2023-03-31 08:55:03,27727.69,1793.86,1.0835,0.5678
2023-03-31 08:56:02,27738.64,1794.09,1.0843,0.5687
2023-03-31 08:57:02,27706.67,1793.36,1.0836,0.5685
2023-03-31 08:58:02,27723.88,1793.92,1.0841,0.5687
2023-03-31 08:59:03,27744.65,1795.25,1.0848,0.569
2023-03-31 09:00:02,27719.96,1794.7,1.0846,0.5687
2023-03-31 09:01:02,27714.13,1795.29,1.0848,0.5683
2023-03-31 09:02:03,27724.66,1796.0,1.0867,0.569
2023-03-31 09:03:02,27760.02,1797.18,1.088,0.5694
2023-03-31 09:04:03,27781.12,1797.31,1.0885,0.5699
2023-03-31 09:05:02,27804.33,1797.87,1.0887,0.5704
2023-03-31 09:06:02,27769.33,1795.88,1.0869,0.5701
2023-03-31 09:07:03,27776.61,1796.15,1.0872,0.5706
2023-03-31 09:08:03,27819.53,1797.8,1.0878,0.5707
2023-03-31 09:09:02,27809.1,1796.22,1.0866,0.5703
2023-03-31 09:10:02,27819.5,1796.63,1.0873,0.571
2023-03-31 09:11:02,27811.36,1796.57,1.0868,0.5705
2023-03-31 09:12:02,27798.34,1795.64,1.0865,0.5705
2023-03-31 09:13:02,27801.06,1795.73,1.0868,0.5705
2023-03-31 09:14:03,27802.46,1795.27,1.0863,0.5701
2023-03-31 09:15:02,27787.21,1793.87,1.085,0.5697
2023-03-31 09:16:02,27806.05,1795.6,1.0859,0.5703
2023-03-31 09:17:02,27808.02,1795.69,1.0859,0.5704
2023-03-31 09:18:03,27812.78,1795.85,1.0865,0.5709
2023-03-31 09:19:03,27784.0,1794.01,1.0851,0.5702
2023-03-31 09:20:02,27753.09,1792.89,1.0843,0.5702
2023-03-31 09:21:02,27743.37,1791.98,1.0832,0.5697
2023-03-31 09:22:02,27737.64,1792.01,1.0831,0.5696
2023-03-31 09:23:02,27727.99,1791.34,1.0824,0.5691
2023-03-31 09:24:03,27725.35,1791.0,1.0825,0.5694
2023-03-31 09:25:03,27760.57,1793.13,1.0841,0.5705
2023-03-31 09:26:03,27774.27,1793.66,1.0848,0.5708
2023-03-31 09:27:03,27797.55,1794.8,1.0854,0.5708
2023-03-31 09:28:02,27774.67,1793.32,1.0842,0.5701
2023-03-31 09:29:03,27762.77,1792.23,1.0834,0.5698
2023-03-31 09:30:03,27750.03,1791.34,1.0834,0.5699
2023-03-31 09:31:02,27733.32,1790.19,1.0824,0.5699
2023-03-31 09:32:02,27723.47,1788.56,1.0818,0.5694
2023-03-31 09:33:02,27734.58,1789.24,1.082,0.5696
2023-03-31 09:34:02,27713.71,1788.36,1.0811,0.5689
2023-03-31 09:35:02,27727.38,1789.06,1.0815,0.5682
2023-03-31 09:36:02,27716.01,1788.26,1.0808,0.5679
2023-03-31 09:37:02,27703.0,1788.02,1.0809,0.5679
2023-03-31 09:38:03,27698.45,1787.08,1.0806,0.5675
2023-03-31 09:39:02,27734.58,1788.82,1.0817,0.5682
2023-03-31 09:40:02,27755.19,1789.83,1.0825,0.5686
2023-03-31 09:41:03,27751.8,1789.53,1.0817,0.5682
2023-03-31 09:42:02,27762.18,1790.02,1.0823,0.5685
2023-03-31 09:43:02,27768.03,1790.21,1.0826,0.5686
2023-03-31 09:44:02,27769.41,1790.29,1.0829,0.5689
2023-03-31 09:45:03,27760.0,1789.9,1.0821,0.5685
2023-03-31 09:46:03,27773.16,1790.14,1.0825,0.5681
2023-03-31 09:47:03,27792.98,1791.22,1.0835,0.5688
2023-03-31 09:48:02,27806.33,1792.1,1.0843,0.5693
2023-03-31 09:49:02,27831.24,1793.78,1.086,0.5697
2023-03-31 09:50:03,27837.8,1794.6,1.0865,0.5702
2023-03-31 09:51:03,27825.92,1794.03,1.0858,0.5702
2023-03-31 09:52:02,27814.15,1793.3,1.0855,0.5694
2023-03-31 09:53:02,27785.93,1790.42,1.0843,0.5681
2023-03-31 09:54:03,27802.47,1791.52,1.0845,0.5685
2023-03-31 09:55:03,27802.67,1791.41,1.0838,0.568
2023-03-31 09:56:02,27805.94,1791.22,1.0839,0.568
2023-03-31 09:57:02,27804.26,1791.02,1.0834,0.5679
2023-03-31 09:58:03,27793.53,1790.16,1.0831,0.5677
2023-03-31 09:59:03,27784.02,1789.6,1.0828,0.5675
2023-03-31 10:00:02,27798.63,1790.0,1.0831,0.5678
2023-03-31 10:01:02,27813.31,1790.45,1.0833,0.568
2023-03-31 10:02:02,27814.0,1790.52,1.0845,0.5684
2023-03-31 10:03:02,27805.03,1790.6,1.0846,0.5683
2023-03-31 10:04:02,27819.79,1791.23,1.0849,0.5685
2023-03-31 10:05:03,27826.7,1791.62,1.0848,0.5687
2023-03-31 10:06:03,27785.24,1789.34,1.083,0.5676
2023-03-31 10:07:02,27788.4,1789.47,1.0832,0.5678
2023-03-31 10:08:02,27770.26,1788.2,1.0821,0.5671
2023-03-31 10:09:02,27778.33,1789.36,1.0833,0.5677
2023-03-31 10:10:03,27797.52,1790.34,1.0842,0.5679
2023-03-31 10:11:02,27810.13,1790.49,1.0844,0.5679
2023-03-31 10:12:02,27824.74,1791.48,1.0854,0.5683
2023-03-31 10:13:03,27823.29,1791.36,1.0853,0.5683
2023-03-31 10:14:03,27830.0,1791.7,1.0859,0.5688
2023-03-31 10:15:02,27840.6,1792.52,1.0861,0.569
2023-03-31 10:16:03,27840.01,1792.49,1.0865,0.569
2023-03-31 10:17:03,27854.98,1793.99,1.087,0.5693
2023-03-31 10:18:02,27845.43,1792.66,1.0863,0.5691
2023-03-31 10:19:03,27857.57,1793.16,1.0864,0.5693
2023-03-31 10:20:03,27845.05,1793.02,1.0866,0.5699
2023-03-31 10:21:02,27825.89,1791.83,1.0859,0.569
2023-03-31 10:22:02,27820.8,1791.42,1.0856,0.5687
2023-03-31 10:23:03,27812.3,1790.75,1.0851,0.5685
2023-03-31 10:24:03,27787.85,1789.54,1.0838,0.5677
2023-03-31 10:25:03,27854.59,1792.58,1.0857,0.5686
2023-03-31 10:26:02,27862.71,1792.67,1.0861,0.5691
2023-03-31 10:27:02,27853.55,1792.13,1.0852,0.5691
2023-03-31 10:28:02,27836.67,1791.12,1.0836,0.5681
2023-03-31 10:29:03,27832.6,1791.13,1.0837,0.5678
2023-03-31 10:30:03,27836.77,1791.1,1.0836,0.5678
2023-03-31 10:31:03,27825.44,1790.63,1.0833,0.5679
2023-03-31 10:32:02,27812.51,1789.95,1.0822,0.568
2023-03-31 10:33:02,27832.61,1790.69,1.0831,0.5685
2023-03-31 10:34:02,27849.18,1791.8,1.0844,0.5688
2023-03-31 10:35:03,27850.86,1791.73,1.0845,0.5692
2023-03-31 10:36:03,27833.6,1790.95,1.0836,0.5686
2023-03-31 10:37:02,27818.0,1789.7,1.0829,0.5684
2023-03-31 10:38:02,27816.23,1790.12,1.0829,0.5682
2023-03-31 10:39:03,27815.99,1789.72,1.0825,0.5679
2023-03-31 10:40:03,27805.58,1789.47,1.0823,0.5674
2023-03-31 10:41:02,27800.1,1788.8,1.0817,0.567
2023-03-31 10:42:02,27802.31,1788.59,1.0812,0.567
2023-03-31 10:43:02,27780.13,1787.52,1.0804,0.5664
2023-03-31 10:44:03,27806.48,1789.17,1.0815,0.5669
2023-03-31 10:45:03,27806.47,1788.93,1.0813,0.5669
2023-03-31 10:46:03,27816.96,1789.29,1.0816,0.5671
2023-03-31 10:47:02,27824.18,1789.75,1.0824,0.5674
2023-03-31 10:48:02,27821.98,1789.61,1.0822,0.5672
2023-03-31 10:49:02,27818.01,1789.66,1.0822,0.5675
2023-03-31 10:50:02,27819.12,1789.94,1.0826,0.5676
2023-03-31 10:51:03,27816.25,1789.66,1.0829,0.568
2023-03-31 10:52:03,27828.64,1790.2,1.0832,0.5683
2023-03-31 10:53:02,27800.28,1788.26,1.0819,0.5672
2023-03-31 10:54:03,27793.89,1787.93,1.0809,0.5666
2023-03-31 10:55:02,27790.78,1787.98,1.0809,0.5667
2023-03-31 10:56:02,27802.33,1788.99,1.0814,0.5674
2023-03-31 10:57:03,27807.42,1789.24,1.0818,0.5671
2023-03-31 10:58:03,27817.77,1790.13,1.0825,0.568
2023-03-31 10:59:03,27817.78,1790.17,1.0827,0.5681
2023-03-31 11:00:03,27819.99,1790.17,1.0829,0.5682
2023-03-31 11:01:02,27815.0,1789.79,1.0819,0.5679
2023-03-31 11:02:02,27828.57,1790.56,1.0831,0.5683
2023-03-31 11:03:03,27827.22,1790.33,1.0828,0.5688
2023-03-31 11:04:03,27814.28,1789.88,1.0825,0.5686
2023-03-31 11:05:02,27823.56,1790.35,1.0824,0.5691
2023-03-31 11:06:03,27808.06,1789.57,1.0816,0.5684
2023-03-31 11:07:03,27803.28,1789.29,1.0818,0.5683
2023-03-31 11:08:02,27803.28,1789.4,1.0818,0.5682
2023-03-31 11:09:03,27807.05,1789.71,1.0821,0.5685
2023-03-31 11:10:02,27818.41,1790.32,1.0825,0.5688
2023-03-31 11:11:02,27828.59,1791.0,1.0836,0.5691
2023-03-31 11:12:02,27832.42,1791.17,1.0839,0.5695
2023-03-31 11:13:03,27842.82,1791.38,1.0845,0.5702
2023-03-31 11:14:03,27836.02,1790.98,1.0841,0.5699
2023-03-31 11:15:02,27838.81,1791.28,1.0842,0.5699
2023-03-31 11:16:03,27852.58,1792.45,1.0849,0.57
2023-03-31 11:17:03,27860.1,1793.14,1.0852,0.5703
2023-03-31 11:18:02,27862.01,1793.35,1.0854,0.5705
2023-03-31 11:19:03,27862.0,1793.17,1.0853,0.5707
2023-03-31 11:20:02,27868.3,1793.76,1.0859,0.5709
2023-03-31 11:21:02,27849.23,1792.6,1.085,0.5701
2023-03-31 11:22:03,27872.61,1793.67,1.0858,0.5706
2023-03-31 11:23:03,27872.6,1794.0,1.0858,0.5707
2023-03-31 11:24:03,27895.03,1794.43,1.0865,0.571
2023-03-31 11:25:02,27905.02,1794.99,1.0867,0.5709
2023-03-31 11:26:02,27892.2,1794.59,1.0858,0.5707
2023-03-31 11:27:03,27915.83,1796.02,1.087,0.5712
2023-03-31 11:28:03,27916.04,1795.75,1.0869,0.5711
2023-03-31 11:29:02,27906.12,1795.36,1.0867,0.5708
2023-03-31 11:30:03,27928.22,1796.6,1.087,0.5713
2023-03-31 11:31:03,27937.1,1796.61,1.0874,0.5717
2023-03-31 11:32:02,27955.75,1798.3,1.0881,0.5719
2023-03-31 11:33:03,27946.84,1797.09,1.0877,0.5713
2023-03-31 11:34:03,27979.38,1798.31,1.0887,0.5719
2023-03-31 11:35:02,27978.25,1798.62,1.0889,0.5717
2023-03-31 11:36:02,27969.87,1797.66,1.0882,0.5711
2023-03-31 11:37:03,27951.29,1796.96,1.0874,0.5708
2023-03-31 11:38:02,27943.01,1796.43,1.0876,0.5707
2023-03-31 11:39:02,27939.94,1796.27,1.0877,0.5707
2023-03-31 11:40:03,27945.71,1796.89,1.0881,0.5705
2023-03-31 11:41:03,27945.71,1796.52,1.0883,0.5706
2023-03-31 11:42:02,27938.96,1796.06,1.088,0.5702
2023-03-31 11:43:02,27915.92,1794.97,1.0869,0.5699
2023-03-31 11:44:02,27909.99,1794.52,1.0862,0.5696
2023-03-31 11:45:02,27910.0,1794.48,1.0863,0.5697
2023-03-31 11:46:03,27905.96,1794.75,1.086,0.5695
2023-03-31 11:47:03,27908.94,1794.9,1.0861,0.5696
2023-03-31 11:48:02,27893.03,1793.85,1.0856,0.5694
2023-03-31 11:49:02,27900.43,1794.5,1.0859,0.5697
2023-03-31 11:50:03,27909.42,1794.09,1.0861,0.5699
2023-03-31 11:51:02,27917.2,1794.39,1.086,0.5697
2023-03-31 11:52:02,27916.01,1794.46,1.0859,0.5699
2023-03-31 11:53:02,27927.0,1795.52,1.0866,0.5702
2023-03-31 11:54:03,27909.67,1794.61,1.0857,0.5694
2023-03-31 11:55:02,27894.38,1794.01,1.0856,0.5692
2023-03-31 11:56:02,27872.9,1793.28,1.0847,0.5685
2023-03-31 11:57:02,27883.35,1792.62,1.0849,0.5689
2023-03-31 11:58:03,27891.19,1792.72,1.0845,0.5686
2023-03-31 11:59:02,27891.16,1792.79,1.0843,0.5686
2023-03-31 12:00:03,27893.81,1792.88,1.0846,0.5688
2023-03-31 12:01:03,27904.22,1793.15,1.0844,0.5688
2023-03-31 12:02:02,27891.18,1792.79,1.084,0.5685
2023-03-31 12:03:03,27880.26,1792.12,1.0833,0.5679
2023-03-31 12:04:03,27895.42,1792.8,1.0839,0.5684
2023-03-31 12:05:03,27903.1,1793.11,1.0839,0.5689
2023-03-31 12:06:03,27913.22,1793.53,1.084,0.5689
2023-03-31 12:07:02,27909.06,1793.31,1.0832,0.5686
2023-03-31 12:08:02,27905.58,1792.92,1.0836,0.5683
2023-03-31 12:09:03,27909.47,1793.28,1.0834,0.5686
2023-03-31 12:10:02,27911.99,1793.67,1.0842,0.5689
2023-03-31 12:11:03,27894.94,1793.23,1.0836,0.5687
2023-03-31 12:12:03,27890.57,1793.2,1.084,0.5688
2023-03-31 12:13:03,27903.98,1793.81,1.0846,0.5694
2023-03-31 12:14:03,27914.09,1794.12,1.0851,0.5695
2023-03-31 12:15:02,27923.74,1794.22,1.085,0.5698
2023-03-31 12:16:03,27933.36,1795.1,1.0854,0.5699
2023-03-31 12:17:03,27942.25,1795.5,1.0859,0.5698
2023-03-31 12:18:03,27937.53,1795.27,1.0858,0.5698
2023-03-31 12:19:02,27925.05,1794.78,1.0853,0.5697
2023-03-31 12:20:02,27916.62,1794.0,1.0848,0.5694
2023-03-31 12:21:02,27913.68,1793.53,1.0847,0.5696
2023-03-31 12:22:02,27900.52,1793.27,1.0847,0.5696
2023-03-31 12:23:02,27895.76,1793.04,1.084,0.5695
2023-03-31 12:24:03,27870.0,1791.34,1.082,0.5689
2023-03-31 12:25:03,27862.81,1789.9,1.0812,0.5686
2023-03-31 12:26:02,27873.46,1790.13,1.0814,0.5683
2023-03-31 12:27:02,27873.52,1790.41,1.0817,0.5684
2023-03-31 12:28:03,27877.19,1790.83,1.082,0.569
2023-03-31 12:29:02,27885.68,1791.6,1.0828,0.5693
2023-03-31 12:30:02,27879.99,1790.95,1.0823,0.5688
2023-03-31 12:31:02,27876.01,1790.83,1.0826,0.5688
2023-03-31 12:32:02,27872.81,1790.97,1.0828,0.5689
2023-03-31 12:33:02,27860.01,1789.96,1.082,0.5689
2023-03-31 12:34:02,27859.0,1789.86,1.0822,0.5691
2023-03-31 12:35:03,27881.42,1791.47,1.0834,0.5697
2023-03-31 12:36:02,27906.19,1792.64,1.0845,0.5705
2023-03-31 12:37:02,27902.45,1792.03,1.0841,0.5704
2023-03-31 12:38:02,27911.89,1792.11,1.084,0.5704
2023-03-31 12:39:02,27956.95,1793.62,1.0848,0.571
2023-03-31 12:40:02,27942.09,1793.0,1.0848,0.5706
2023-03-31 12:41:02,27960.4,1793.75,1.0848,0.571
2023-03-31 12:42:02,27971.58,1794.66,1.0853,0.5714
2023-03-31 12:43:02,27962.98,1794.28,1.085,0.5715
2023-03-31 12:44:02,27963.85,1794.22,1.085,0.5715
2023-03-31 12:45:03,27959.04,1794.05,1.0846,0.5713
2023-03-31 12:46:02,27964.72,1794.1,1.0854,0.5717
2023-03-31 12:47:02,27952.81,1792.93,1.0849,0.5715
2023-03-31 12:48:03,27956.56,1793.62,1.0847,0.5715
2023-03-31 12:49:02,27938.92,1793.22,1.0844,0.5715
2023-03-31 12:50:03,27935.99,1793.08,1.0837,0.5713
2023-03-31 12:51:03,27944.31,1793.37,1.0837,0.5712
2023-03-31 12:52:02,27949.0,1793.49,1.0838,0.5713
2023-03-31 12:53:02,27939.93,1792.9,1.0831,0.571
2023-03-31 12:54:03,27933.85,1793.09,1.0835,0.5712
2023-03-31 12:55:02,27934.97,1792.82,1.0833,0.5711
2023-03-31 12:56:02,27946.01,1793.35,1.0836,0.5713
2023-03-31 12:57:03,27963.61,1794.57,1.0845,0.5716
2023-03-31 12:58:03,27946.03,1793.97,1.0836,0.5712
2023-03-31 12:59:02,27922.53,1792.83,1.0824,0.5707
2023-03-31 13:00:03,27927.96,1792.89,1.0828,0.5707
2023-03-31 13:01:02,27925.3,1792.93,1.0829,0.5707
2023-03-31 13:02:03,27922.61,1792.84,1.083,0.5706
2023-03-31 13:03:03,27944.39,1793.67,1.0838,0.571
2023-03-31 13:04:02,27951.58,1794.27,1.0837,0.5713
2023-03-31 13:05:03,27955.26,1794.22,1.0834,0.5708
2023-03-31 13:06:02,27937.61,1793.48,1.0831,0.5706
2023-03-31 13:07:02,27923.79,1793.33,1.0831,0.5706
2023-03-31 13:08:03,27909.02,1792.87,1.0832,0.5706
2023-03-31 13:09:02,27921.86,1793.65,1.0838,0.5709
2023-03-31 13:10:02,27910.0,1792.88,1.0835,0.5709
2023-03-31 13:11:03,27902.12,1792.62,1.0832,0.5709
2023-03-31 13:12:02,27900.07,1793.02,1.0837,0.571
2023-03-31 13:13:02,27915.96,1793.76,1.0838,0.5709
2023-03-31 13:14:02,27902.49,1792.91,1.0831,0.5707
2023-03-31 13:15:03,27890.19,1792.51,1.082,0.57
2023-03-31 13:16:03,27899.46,1792.7,1.082,0.5701
2023-03-31 13:17:02,27899.1,1792.49,1.0822,0.5705
2023-03-31 13:18:02,27889.18,1791.9,1.0814,0.5701
2023-03-31 13:19:02,27882.49,1791.83,1.0807,0.5698
2023-03-31 13:20:02,27903.17,1792.81,1.0815,0.5698
2023-03-31 13:21:03,27915.55,1793.39,1.0819,0.5697
2023-03-31 13:22:02,27917.51,1793.78,1.0822,0.5696
2023-03-31 13:23:02,27923.62,1793.9,1.0825,0.5695
2023-03-31 13:24:02,27931.58,1794.27,1.083,0.57
2023-03-31 13:25:03,27918.66,1793.29,1.0829,0.5701
2023-03-31 13:26:03,27917.66,1793.57,1.0837,0.5706
2023-03-31 13:27:02,27920.09,1793.95,1.0838,0.5705
2023-03-31 13:28:02,27925.19,1794.12,1.0844,0.571
2023-03-31 13:29:03,27936.05,1794.53,1.0841,0.5703
2023-03-31 13:30:02,27916.44,1792.64,1.0837,0.5704
2023-03-31 13:31:02,28145.03,1807.72,1.0937,0.5751
2023-03-31 13:32:02,28116.0,1803.41,1.0926,0.5745
2023-03-31 13:33:02,28148.76,1804.27,1.0932,0.5745
2023-03-31 13:34:02,28134.38,1804.48,1.0934,0.5746
2023-03-31 13:35:03,28142.36,1806.97,1.095,0.5758
2023-03-31 13:36:03,28121.13,1806.53,1.0933,0.5752
2023-03-31 13:37:02,28104.1,1804.97,1.092,0.5739
2023-03-31 13:38:03,28106.88,1805.71,1.0919,0.574
